step,time_fs,atom_idx,atom_type,atom_energy,total_energy
33,33.0,1,C,5.737372875213623,-76.0519027709961
33,33.0,2,C,-3.7864227294921875,-76.0519027709961
33,33.0,3,C,-1.7656291723251343,-76.0519027709961
33,33.0,4,H,-2.3511033058166504,-76.0519027709961
33,33.0,5,H,7.1215009689331055,-76.0519027709961
33,33.0,6,H,-2.584702253341675,-76.0519027709961
33,33.0,7,H,0.7291691899299622,-76.0519027709961
33,33.0,8,H,5.910251617431641,-76.0519027709961
33,33.0,9,H,1.2764853239059448,-76.0519027709961
33,33.0,10,H,0.3741317391395569,-76.0519027709961
33,33.0,11,H,2.0058674812316895,-76.0519027709961
34,34.0,0,C,2.0696330070495605,-67.1520767211914
34,34.0,1,C,5.063976764678955,-67.1520767211914
34,34.0,2,C,-2.765545606613159,-67.1520767211914
34,34.0,3,C,-1.4596551656723022,-67.1520767211914
34,34.0,4,H,-1.8167097568511963,-67.1520767211914
34,34.0,5,H,6.689546585083008,-67.1520767211914
34,34.0,6,H,-2.340834617614746,-67.1520767211914
34,34.0,7,H,0.11690783500671387,-67.1520767211914
34,34.0,8,H,5.265188694000244,-67.1520767211914
34,34.0,9,H,1.4330976009368896,-67.1520767211914
34,34.0,10,H,0.05317722260951996,-67.1520767211914
34,34.0,11,H,1.3513740301132202,-67.1520767211914
35,35.0,0,C,1.499614953994751,-60.74300765991211
35,35.0,1,C,4.6447014808654785,-60.74300765991211
35,35.0,2,C,-3.199298620223999,-60.74300765991211
35,35.0,3,C,-1.1177089214324951,-60.74300765991211
35,35.0,4,H,-1.924898386001587,-60.74300765991211
35,35.0,5,H,5.652599811553955,-60.74300765991211
35,35.0,6,H,-1.8291586637496948,-60.74300765991211
35,35.0,7,H,0.5212031006813049,-60.74300765991211
35,35.0,8,H,4.540290355682373,-60.74300765991211
35,35.0,9,H,0.7657141089439392,-60.74300765991211
35,35.0,10,H,0.28877151012420654,-60.74300765991211
35,35.0,11,H,1.7720717191696167,-60.74300765991211
36,36.0,0,C,3.524083137512207,-68.41192626953125
36,36.0,1,C,0.35189110040664673,-68.41192626953125
36,36.0,2,C,0.32625532150268555,-68.41192626953125
36,36.0,3,C,-1.0419080257415771,-68.41192626953125
36,36.0,4,H,-1.053908109664917,-68.41192626953125
36,36.0,5,H,3.8441531658172607,-68.41192626953125
36,36.0,6,H,-1.7806284427642822,-68.41192626953125
36,36.0,7,H,1.4569196701049805,-68.41192626953125
36,36.0,8,H,2.8421483039855957,-68.41192626953125
36,36.0,9,H,-0.16232624650001526,-68.41192626953125
36,36.0,10,H,0.21470259130001068,-68.41192626953125
36,36.0,11,H,-0.26892149448394775,-68.41192626953125
37,37.0,0,C,3.5592453479766846,-67.046875
37,37.0,1,C,0.3019137978553772,-67.046875
37,37.0,2,C,0.40449094772338867,-67.046875
37,37.0,3,C,-0.9628095626831055,-67.046875
37,37.0,4,H,-1.0154613256454468,-67.046875
37,37.0,5,H,3.8018882274627686,-67.046875
37,37.0,6,H,-1.7089455127716064,-67.046875
37,37.0,7,H,1.3916711807250977,-67.046875
37,37.0,8,H,2.7224974632263184,-67.046875
37,37.0,9,H,-0.18172894418239594,-67.046875
37,37.0,10,H,0.1530272364616394,-67.046875
37,37.0,11,H,-0.352517306804657,-67.046875
38,38.0,0,C,2.7291338443756104,-99.28573608398438
38,38.0,1,C,2.978384017944336,-99.28573608398438
38,38.0,2,C,-3.436199426651001,-99.28573608398438
38,38.0,3,C,-2.07075834274292,-99.28573608398438
38,38.0,4,H,-2.97385835647583,-99.28573608398438
38,38.0,5,H,5.484224796295166,-99.28573608398438
